method,estimate,flow,cq,runid
beale,NA,unaltered,none,78
rating,12.206086407372279,unaltered,none,78
composite,12.193168880621444,unaltered,none,78
truth,13.511059779083833,unaltered,none,78
pw,13.76939945081076,base,chemostatic,78
beale,NA,base,chemostatic,78
rating,15.4094409484838,base,chemostatic,78
composite,15.382499071069738,base,chemostatic,78
truth,15.774094372991177,base,chemostatic,78
pw,6.190257384408395,storm,chemostatic,78
beale,NA,storm,chemostatic,78
rating,13.060931161600374,storm,chemostatic,78
composite,12.963214048810233,storm,chemostatic,78
truth,13.762520832828725,storm,chemostatic,78
pw,11.082624313397021,unaltered,chemostatic,78
beale,NA,unaltered,chemostatic,78
rating,13.171379280093817,unaltered,chemostatic,78
composite,13.134004488665838,unaltered,chemostatic,78
truth,13.545004138646462,unaltered,chemostatic,78
pw,15.15939212919115,base,dilution,79
beale,NA,base,dilution,79
rating,12.697996808666742,base,dilution,79
composite,12.70698529044023,base,dilution,79
truth,12.547163587178233,base,dilution,79
pw,28.961771703979444,storm,dilution,79
beale,NA,storm,dilution,79
rating,13.444434576897857,storm,dilution,79
composite,14.264925525251119,storm,dilution,79
truth,19.173425205834707,storm,dilution,79
pw,15.784794239975495,unaltered,dilution,79
beale,NA,unaltered,dilution,79
rating,12.483435360431182,unaltered,dilution,79
composite,12.776925913713598,unaltered,dilution,79
truth,13.607841458627865,unaltered,dilution,79
pw,6.254182094446405,base,enrich,79
beale,NA,base,enrich,79
rating,13.15757464168825,base,enrich,79
composite,13.544609936900734,base,enrich,79
truth,13.67497864671281,base,enrich,79
pw,1.225483188550095,storm,enrich,79
beale,NA,storm,enrich,79
rating,51.847802966604576,storm,enrich,79
composite,52.45348935663885,storm,enrich,79
truth,74.98434335422435,storm,enrich,79
pw,3.8669343111137664,unaltered,enrich,79
beale,NA,unaltered,enrich,79
rating,13.152277433306379,unaltered,enrich,79
composite,13.362357204484558,unaltered,enrich,79
truth,13.842808627145706,unaltered,enrich,79
pw,14.474065603475182,base,none,79
beale,NA,base,none,79
rating,15.357478089046221,base,none,79
composite,15.591835365475069,base,none,79
truth,15.840164908293458,base,none,79
pw,6.453650107209871,storm,none,79
beale,NA,storm,none,79
rating,12.67215308030177,storm,none,79
composite,13.269993280970224,storm,none,79
truth,13.69926099178479,storm,none,79
pw,11.44579042851477,unaltered,none,79
beale,NA,unaltered,none,79
rating,13.001800126483163,unaltered,none,79
composite,13.240735825111702,unaltered,none,79
truth,13.519669950968378,unaltered,none,79
pw,14.052406943827132,base,chemostatic,79
beale,NA,base,chemostatic,79
rating,16.027265895714695,base,chemostatic,79
composite,16.098844711678126,base,chemostatic,79
truth,15.872102242772863,base,chemostatic,79
pw,6.265642291811394,storm,chemostatic,79
beale,NA,storm,chemostatic,79
rating,14.011554115293347,storm,chemostatic,79
composite,14.186458117862692,storm,chemostatic,79
truth,13.803148838404345,storm,chemostatic,79
pw,11.112351519025424,unaltered,chemostatic,79
beale,NA,unaltered,chemostatic,79
rating,13.7081244295864,unaltered,chemostatic,79
composite,13.783662102311304,unaltered,chemostatic,79
truth,13.558563938784383,unaltered,chemostatic,79
pw,13.492884314139827,base,dilution,80
beale,NA,base,dilution,80
rating,11.266471234252045,base,dilution,80
composite,11.669566437484553,base,dilution,80
truth,12.283455831790064,base,dilution,80
pw,27.096554289053035,storm,dilution,80
beale,NA,storm,dilution,80
rating,12.721466251856555,storm,dilution,80
composite,13.222728189753475,storm,dilution,80
truth,17.22458221996827,storm,dilution,80
pw,14.884854170362296,unaltered,dilution,80
beale,NA,unaltered,dilution,80
rating,11.813757245771486,unaltered,dilution,80
composite,12.14166690626427,unaltered,dilution,80
truth,13.293078558240463,unaltered,dilution,80
pw,6.499371540127622,base,enrich,80
beale,NA,base,enrich,80
rating,14.666052614586546,base,enrich,80
composite,14.730382782620142,base,enrich,80
truth,13.698663824335986,base,enrich,80
pw,1.3443858866414622,storm,enrich,80
beale,NA,storm,enrich,80
rating,60.85577848871669,storm,enrich,80
composite,61.63724630108535,storm,enrich,80
truth,75.60950743081014,storm,enrich,80
pw,4.147772984202994,unaltered,enrich,80
beale,NA,unaltered,enrich,80
rating,14.761884385713625,unaltered,enrich,80
composite,15.047511129014657,unaltered,enrich,80
truth,13.713180258624748,unaltered,enrich,80
pw,12.520352151531606,base,none,80
beale,NA,base,none,80
rating,12.463180697463923,base,none,80
composite,12.595415454452016,base,none,80
truth,15.605732942941385,base,none,80
pw,5.66554727002336,storm,none,80
beale,NA,storm,none,80
rating,9.136186622736208,storm,none,80
composite,8.933013321461972,storm,none,80
truth,13.661310195914936,storm,none,80
pw,10.129383629398552,unaltered,none,80
beale,NA,unaltered,none,80
rating,10.469100068069746,unaltered,none,80
composite,10.54601807163958,unaltered,none,80
truth,13.498203055920193,unaltered,none,80
pw,13.476227222352142,base,chemostatic,80
beale,NA,base,chemostatic,80
rating,15.416159921633579,base,chemostatic,80
composite,15.507392695814824,base,chemostatic,80
truth,15.627099091525709,base,chemostatic,80
pw,6.0980874519948545,storm,chemostatic,80
beale,NA,storm,chemostatic,80
rating,13.503213135730725,storm,chemostatic,80
composite,13.535553481686724,storm,chemostatic,80
truth,13.731141013648182,storm,chemostatic,80
pw,10.902718530600612,unaltered,chemostatic,80
beale,NA,unaltered,chemostatic,80
rating,13.332794985407453,unaltered,chemostatic,80
composite,13.410525258457028,unaltered,chemostatic,80
truth,13.520235198425615,unaltered,chemostatic,80
pw,14.713318649306757,base,dilution,81
beale,NA,base,dilution,81
rating,12.364865111096988,base,dilution,81
composite,12.247799166474552,base,dilution,81
truth,12.534507907950752,base,dilution,81
pw,28.212057612726408,storm,dilution,81
beale,NA,storm,dilution,81
rating,13.195987158292212,storm,dilution,81
composite,11.603557229217097,storm,dilution,81
truth,17.720048077142486,storm,dilution,81
pw,15.476807507933733,unaltered,dilution,81
beale,NA,unaltered,dilution,81
rating,12.245943070433636,unaltered,dilution,81
composite,12.26195907956969,unaltered,dilution,81
truth,13.784321362371436,unaltered,dilution,81
pw,6.497354061844968,base,enrich,81
beale,NA,base,enrich,81
rating,13.83191746165857,base,enrich,81
composite,14.119962526109472,base,enrich,81
truth,14.690054561700922,base,enrich,81
pw,1.1481610959484578,storm,enrich,81
beale,NA,storm,enrich,81
rating,57.616070401380554,storm,enrich,81
composite,58.11318600312618,storm,enrich,81
truth,77.07505847559682,storm,enrich,81
pw,3.7287001254696093,unaltered,enrich,81
beale,NA,unaltered,enrich,81
rating,13.614484096566544,unaltered,enrich,81
composite,13.77372840484825,unaltered,enrich,81
truth,14.024741211921308,unaltered,enrich,81
pw,13.36504405217936,base,none,81
beale,NA,base,none,81
rating,14.453865174131206,base,none,81
composite,14.887571360732288,base,none,81
truth,16.02150887117656,base,none,81
pw,5.939367591132297,storm,none,81
beale,NA,storm,none,81
rating,11.881399554741586,storm,none,81
composite,11.700186826587965,storm,none,81
truth,13.88369084459503,storm,none,81
pw,10.58913248235131,unaltered,none,81
beale,NA,unaltered,none,81
rating,12.166171133913874,unaltered,none,81
composite,12.476673664552298,unaltered,none,81
truth,13.590315513309141,unaltered,none,81
pw,13.773693360527522,base,chemostatic,81
beale,NA,base,chemostatic,81
rating,15.756668521956865,base,chemostatic,81
composite,15.84295125714174,base,chemostatic,81
truth,16.001989712184887,base,chemostatic,81
pw,6.120969570794003,storm,chemostatic,81
beale,NA,storm,chemostatic,81
rating,13.49473623161823,storm,chemostatic,81
composite,13.69823612813453,storm,chemostatic,81
truth,13.79765467729074,storm,chemostatic,81
pw,10.912905576403649,unaltered,chemostatic,81
beale,NA,unaltered,chemostatic,81
rating,13.347512568729577,unaltered,chemostatic,81
composite,13.440566832799233,unaltered,chemostatic,81
truth,13.567125037583882,unaltered,chemostatic,81
pw,15.48962311567941,base,dilution,82
beale,NA,base,dilution,82
rating,12.25384348123232,base,dilution,82
composite,12.653942848608438,base,dilution,82
truth,12.501180519416335,base,dilution,82
pw,28.959326146763022,storm,dilution,82
beale,NA,storm,dilution,82
rating,13.371914939390457,storm,dilution,82
composite,13.046495132126886,storm,dilution,82
truth,17.26953886694362,storm,dilution,82
pw,15.816775612189401,unaltered,dilution,82
beale,NA,unaltered,dilution,82
rating,12.418922898353749,unaltered,dilution,82
composite,12.486246924574846,unaltered,dilution,82
truth,13.48686153846206,unaltered,dilution,82
pw,5.923121432090415,base,enrich,82
beale,NA,base,enrich,82
rating,18.509762717495278,base,enrich,82
composite,18.524211110303984,base,enrich,82
truth,14.68189614984056,base,enrich,82
pw,1.1630126094125162,storm,enrich,82
beale,NA,storm,enrich,82
rating,66.52780010573369,storm,enrich,82
composite,67.12020448714448,storm,enrich,82
truth,76.90954671132441,storm,enrich,82
pw,3.768834647875571,unaltered,enrich,82
beale,NA,unaltered,enrich,82
rating,15.598225256614736,unaltered,enrich,82
composite,15.793333144679913,unaltered,enrich,82
truth,13.99231044066943,unaltered,enrich,82
pw,13.524458104805525,base,none,82
beale,NA,base,none,82
rating,14.836623918729165,base,none,82
composite,15.47614714432819,base,none,82
truth,15.96598296699392,base,none,82
pw,6.0814770428183325,storm,none,82
beale,NA,storm,none,82
rating,12.087153601545047,storm,none,82
composite,13.272718345065291,storm,none,82
truth,13.870449021836563,storm,none,82
pw,10.877159100929164,unaltered,none,82
beale,NA,unaltered,none,82
rating,12.591434288019466,unaltered,none,82
composite,13.191424530734258,unaltered,none,82
truth,13.598597710587212,unaltered,none,82
pw,13.782743787675841,base,chemostatic,82
beale,NA,base,chemostatic,82
rating,15.879185593905683,base,chemostatic,82
composite,15.884539217539627,base,chemostatic,82
truth,15.92515106065173,base,chemostatic,82
pw,6.197619104754725,storm,chemostatic,82
beale,NA,storm,chemostatic,82
rating,13.517852295001891,storm,chemostatic,82
composite,13.508872066110158,storm,chemostatic,82
truth,13.770166503996307,storm,chemostatic,82
pw,11.084887532212802,unaltered,chemostatic,82
beale,NA,unaltered,chemostatic,82
rating,13.482662579924563,unaltered,chemostatic,82
composite,13.488103281830911,unaltered,chemostatic,82
truth,13.554723453101175,unaltered,chemostatic,82
pw,14.071821961592153,base,dilution,83
beale,NA,base,dilution,83
rating,12.11975244804942,base,dilution,83
composite,12.247604140862924,base,dilution,83
truth,12.54836897876003,base,dilution,83
pw,26.775019201177933,storm,dilution,83
beale,NA,storm,dilution,83
rating,13.19675779903763,storm,dilution,83
composite,11.963747079823163,storm,dilution,83
truth,17.53404012702332,storm,dilution,83
pw,14.952385530216809,unaltered,dilution,83
beale,NA,unaltered,dilution,83
rating,12.195853528738269,unaltered,dilution,83
composite,12.187074165502203,unaltered,dilution,83
truth,13.68553299758096,unaltered,dilution,83
pw,6.131977306158628,base,enrich,83
beale,NA,base,enrich,83
rating,14.240656443285859,base,enrich,83
composite,14.447044853336125,base,enrich,83
truth,14.8187529023813,base,enrich,83
pw,1.1502502611410932,storm,enrich,83
beale,NA,storm,enrich,83
rating,51.213456347838914,storm,enrich,83
composite,51.877582570649416,storm,enrich,83
truth,78.5599697752159,storm,enrich,83
pw,3.7707533321610347,unaltered,enrich,83
beale,NA,unaltered,enrich,83
rating,12.704241527116942,unaltered,enrich,83
composite,12.9606429585326,unaltered,enrich,83
truth,14.127602996049372,unaltered,enrich,83
pw,13.776892538176584,base,none,83
beale,NA,base,none,83
rating,15.638331191400768,base,none,83
composite,16.226667470741475,base,none,83
truth,15.919303992096202,base,none,83
pw,6.18318884018978,storm,none,83
beale,NA,storm,none,83
rating,13.644206084612547,storm,none,83
composite,14.304800567574766,storm,none,83
truth,13.762379743757824,storm,none,83
pw,11.043919938361903,unaltered,none,83
beale,NA,unaltered,none,83
rating,13.308449993173804,unaltered,none,83
composite,13.826215866807932,unaltered,none,83
truth,13.494691906075547,unaltered,none,83
pw,13.735643926212067,base,chemostatic,83
beale,NA,base,chemostatic,83
rating,15.83878253809543,base,chemostatic,83
composite,15.782296213503404,base,chemostatic,83
truth,15.985182323761135,base,chemostatic,83
pw,6.164676105444583,storm,chemostatic,83
beale,NA,storm,chemostatic,83
rating,13.515174684498765,storm,chemostatic,83
composite,13.482210759993672,storm,chemostatic,83
truth,13.809243908575993,storm,chemostatic,83
pw,11.010853964533453,unaltered,chemostatic,83
beale,NA,unaltered,chemostatic,83
rating,13.411632485925374,unaltered,chemostatic,83
composite,13.361687424255512,unaltered,chemostatic,83
truth,13.552712568263663,unaltered,chemostatic,83
pw,14.504105437862924,base,dilution,84
beale,NA,base,dilution,84
rating,12.227294703625281,base,dilution,84
composite,12.225362940659911,base,dilution,84
truth,12.42276668287284,base,dilution,84
pw,27.84357963052709,storm,dilution,84
beale,NA,storm,dilution,84
rating,13.2299533551653,storm,dilution,84
composite,9.772111692447934,storm,dilution,84
truth,17.851788271335746,storm,dilution,84
pw,15.367530376678108,unaltered,dilution,84
beale,NA,unaltered,dilution,84
rating,12.26428301575189,unaltered,dilution,84
composite,12.003452617916661,unaltered,dilution,84
truth,13.670960845978867,unaltered,dilution,84
pw,5.745657821497547,base,enrich,84
beale,NA,base,enrich,84
rating,13.061916524046273,base,enrich,84
composite,13.236581908894816,base,enrich,84
truth,14.60043927443134,base,enrich,84
pw,1.102932997095122,storm,enrich,84
beale,NA,storm,enrich,84
rating,49.316039499113046,storm,enrich,84
composite,49.89089563893961,storm,enrich,84
truth,77.41131707111812,storm,enrich,84
pw,3.644178195768283,unaltered,enrich,84
beale,NA,unaltered,enrich,84
rating,12.358314239263771,unaltered,enrich,84
composite,12.539669173807487,unaltered,enrich,84
truth,14.013212470374187,unaltered,enrich,84
pw,13.38378555093901,base,none,84
beale,NA,base,none,84
rating,16.167172896511495,base,none,84
composite,17.22032248991619,base,none,84
truth,15.878065603709178,base,none,84
pw,5.963254708283613,storm,none,84
beale,NA,storm,none,84
rating,16.14803222403072,storm,none,84
composite,17.503639656312554,storm,none,84
truth,13.787352371705671,storm,none,84
pw,10.673380228057852,unaltered,none,84
beale,NA,unaltered,none,84
rating,14.113303965812067,unaltered,none,84
composite,15.073283490703544,unaltered,none,84
truth,13.557804478183105,unaltered,none,84
pw,14.051702533579823,base,chemostatic,84
beale,NA,base,chemostatic,84
rating,16.069677292700984,base,chemostatic,84
composite,15.993551347291733,base,chemostatic,84
truth,15.867557957319537,base,chemostatic,84
pw,6.260850562335232,storm,chemostatic,84
beale,NA,storm,chemostatic,84
rating,13.924499883932404,storm,chemostatic,84
composite,13.82070254407561,storm,chemostatic,84
truth,13.73399562223923,storm,chemostatic,84
pw,11.206034602216018,unaltered,chemostatic,84
beale,NA,unaltered,chemostatic,84
rating,13.709988788753206,unaltered,chemostatic,84
composite,13.637984710909114,unaltered,chemostatic,84
truth,13.5403900662464,unaltered,chemostatic,84
pw,14.134975570620695,base,dilution,85
beale,NA,base,dilution,85
rating,11.890005693492807,base,dilution,85
composite,11.901405691334384,base,dilution,85
truth,12.58011786511766,base,dilution,85
pw,28.118140797224495,storm,dilution,85
beale,NA,storm,dilution,85
rating,13.17054518322171,storm,dilution,85
composite,11.59343687644303,storm,dilution,85
truth,17.577013723038355,storm,dilution,85
pw,15.420079423474842,unaltered,dilution,85
beale,NA,unaltered,dilution,85
rating,12.16316358685326,unaltered,dilution,85
composite,12.051344675840594,unaltered,dilution,85
truth,13.584242909579912,unaltered,dilution,85
pw,5.552168576962272,base,enrich,85
beale,NA,base,enrich,85
rating,13.94267900347402,base,enrich,85
composite,14.010378702529183,base,enrich,85
truth,13.566567695680082,base,enrich,85
pw,1.1962340318796774,storm,enrich,85
beale,NA,storm,enrich,85
rating,64.9859318790127,storm,enrich,85
composite,65.38388752809064,storm,enrich,85
truth,76.41758786905831,storm,enrich,85
pw,3.89039925912736,unaltered,enrich,85
beale,NA,unaltered,enrich,85
rating,15.003374645466439,unaltered,enrich,85
composite,15.014241575991594,unaltered,enrich,85
truth,13.977031317132498,unaltered,enrich,85
pw,14.088118679834588,base,none,85
beale,NA,base,none,85
rating,15.729314941338849,base,none,85
composite,16.320304459598585,base,none,85
truth,15.860877842707213,base,none,85
pw,6.316608538880862,storm,none,85
beale,NA,storm,none,85
rating,13.818356672669305,storm,none,85
composite,14.60135482251374,storm,none,85
truth,13.737711286466087,storm,none,85
pw,11.231079922293656,unaltered,none,85
beale,NA,unaltered,none,85
rating,13.598576679887637,unaltered,none,85
composite,14.104408443486712,unaltered,none,85
truth,13.539026855638156,unaltered,none,85
pw,13.85053327506147,base,chemostatic,85
beale,NA,base,chemostatic,85
rating,15.719620466588605,base,chemostatic,85
composite,15.74417222664688,base,chemostatic,85
truth,15.869651721011142,base,chemostatic,85
pw,6.210083740885551,storm,chemostatic,85
beale,NA,storm,chemostatic,85
rating,13.57148262429074,storm,chemostatic,85
composite,13.640233691023484,storm,chemostatic,85
truth,13.812382360733471,storm,chemostatic,85
pw,11.041676302831194,unaltered,chemostatic,85
beale,NA,unaltered,chemostatic,85
rating,13.390491766177142,unaltered,chemostatic,85
composite,13.425049850397029,unaltered,chemostatic,85
truth,13.555371526267129,unaltered,chemostatic,85
pw,14.786416754604836,base,dilution,86
beale,NA,base,dilution,86
rating,12.209325143804922,base,dilution,86
composite,12.650052048937814,base,dilution,86
truth,12.476677087422585,base,dilution,86
pw,29.418972359260316,storm,dilution,86
beale,NA,storm,dilution,86
rating,13.110698314746188,storm,dilution,86
composite,12.328410637728448,storm,dilution,86
truth,17.761436129235207,storm,dilution,86
pw,15.87699305273252,unaltered,dilution,86
beale,NA,unaltered,dilution,86
rating,12.182292619602839,unaltered,dilution,86
composite,12.33127223124969,unaltered,dilution,86
truth,13.690051534015597,unaltered,dilution,86
pw,5.704939649643854,base,enrich,86
beale,NA,base,enrich,86
rating,12.414808323793846,base,enrich,86
composite,12.136946608864127,base,enrich,86
truth,14.294140203298088,base,enrich,86
pw,1.1912795182889497,storm,enrich,86
beale,NA,storm,enrich,86
rating,61.21421052172053,storm,enrich,86
composite,61.83612219411488,storm,enrich,86
truth,77.35726638282567,storm,enrich,86
pw,3.871284046390257,unaltered,enrich,86
beale,NA,unaltered,enrich,86
rating,14.35920369430828,unaltered,enrich,86
composite,14.55015676070203,unaltered,enrich,86
truth,14.009069310934555,unaltered,enrich,86
pw,14.004212742844123,base,none,86
beale,NA,base,none,86
rating,15.332305021431454,base,none,86
composite,15.673402406527657,base,none,86
truth,15.85562077302814,base,none,86
pw,6.267832442344897,storm,none,86
beale,NA,storm,none,86
rating,13.297877675818729,storm,none,86
composite,13.356024566846072,storm,none,86
truth,13.786065516018716,storm,none,86
pw,11.206877214649328,unaltered,none,86
beale,NA,unaltered,none,86
rating,13.09672326928881,unaltered,none,86
composite,13.365784506879262,unaltered,none,86
truth,13.567074725948816,unaltered,none,86
pw,13.86313369384735,base,chemostatic,86
beale,NA,base,chemostatic,86
rating,15.66116191835129,base,chemostatic,86
composite,15.503867212423474,base,chemostatic,86
truth,15.829236055056011,base,chemostatic,86
pw,6.204690025382617,storm,chemostatic,86
beale,NA,storm,chemostatic,86
rating,13.456381225012311,storm,chemostatic,86
composite,13.088599871761696,storm,chemostatic,86
truth,13.737280897153052,storm,chemostatic,86
pw,11.093978645575946,unaltered,chemostatic,86
beale,NA,unaltered,chemostatic,86
rating,13.37106016270994,unaltered,chemostatic,86
composite,13.199552684315838,unaltered,chemostatic,86
truth,13.541732329121025,unaltered,chemostatic,86
pw,15.016753795500117,base,dilution,87
beale,NA,base,dilution,87
rating,12.370849636912544,base,dilution,87
composite,12.44213201988947,base,dilution,87
truth,12.634206292208141,base,dilution,87
pw,28.759538314510323,storm,dilution,87
beale,NA,storm,dilution,87
rating,13.762949366519662,storm,dilution,87
composite,11.606262213468266,storm,dilution,87
truth,17.717717823929732,storm,dilution,87
pw,15.93039791205586,unaltered,dilution,87
beale,NA,unaltered,dilution,87
rating,12.687442861392002,unaltered,dilution,87
composite,12.526300017848659,unaltered,dilution,87
truth,13.7730570079679,unaltered,dilution,87
pw,6.510757057981685,base,enrich,87
beale,NA,base,enrich,87
rating,15.59838042493314,base,enrich,87
composite,15.98572496170082,base,enrich,87
truth,14.58475060877945,base,enrich,87
pw,1.1404271461715259,storm,enrich,87
beale,NA,storm,enrich,87
rating,54.210173304610706,storm,enrich,87
composite,55.150607583323264,storm,enrich,87
truth,77.72924653347863,storm,enrich,87
pw,3.8178943083094445,unaltered,enrich,87
beale,NA,unaltered,enrich,87
rating,13.877667068596205,unaltered,enrich,87
composite,14.362664086438015,unaltered,enrich,87
truth,14.114249737476158,unaltered,enrich,87
pw,13.233334026239937,base,none,87
beale,NA,base,none,87
rating,15.923685651152166,base,none,87
composite,16.522892888404346,base,none,87
truth,16.060753822478926,base,none,87
pw,5.8997954162523625,storm,none,87
beale,NA,storm,none,87
rating,15.627548202122819,storm,none,87
composite,16.804957359413724,storm,none,87
truth,13.825962290907162,storm,none,87
pw,10.476924850336571,unaltered,none,87
beale,NA,unaltered,none,87
rating,13.806252274692422,unaltered,none,87
composite,14.403046862400778,unaltered,none,87
truth,13.580585876508373,unaltered,none,87
pw,13.990617011181754,base,chemostatic,87
beale,NA,base,chemostatic,87
rating,16.158095016393943,base,chemostatic,87
composite,16.26136989013883,base,chemostatic,87
truth,16.053818156754115,base,chemostatic,87
pw,6.237413636612141,storm,chemostatic,87
beale,NA,storm,chemostatic,87
rating,14.066875588584614,storm,chemostatic,87
composite,14.107417061548599,storm,chemostatic,87
truth,13.831952040323227,storm,chemostatic,87
pw,11.076471185972167,unaltered,chemostatic,87
beale,NA,unaltered,chemostatic,87
rating,13.688162022072992,unaltered,chemostatic,87
composite,13.777368988412587,unaltered,chemostatic,87
truth,13.574422829705343,unaltered,chemostatic,87
pw,14.633972256515834,base,dilution,88
beale,NA,base,dilution,88
rating,12.592160492034413,base,dilution,88
composite,12.503642099126667,base,dilution,88
truth,12.408180371366578,base,dilution,88
pw,29.571690112581035,storm,dilution,88
beale,NA,storm,dilution,88
rating,13.599315451660225,storm,dilution,88
composite,11.318967962153645,storm,dilution,88
truth,17.35585968112939,storm,dilution,88
pw,16.145481394444218,unaltered,dilution,88
beale,NA,unaltered,dilution,88
rating,12.68395826810756,unaltered,dilution,88
composite,12.540518961396174,unaltered,dilution,88
truth,13.597670647171803,unaltered,dilution,88
pw,6.091852958504124,base,enrich,88
beale,NA,base,enrich,88
rating,15.552746821515976,base,enrich,88
composite,15.777874963365164,base,enrich,88
truth,14.326904317473485,base,enrich,88
pw,1.2014431235145069,storm,enrich,88
beale,NA,storm,enrich,88
rating,73.7513496028856,storm,enrich,88
composite,74.33425773653065,storm,enrich,88
truth,76.54398892744406,storm,enrich,88
pw,3.8578714433714496,unaltered,enrich,88
beale,NA,unaltered,enrich,88
rating,16.463007486757736,unaltered,enrich,88
composite,16.628071543414176,unaltered,enrich,88
truth,13.875795355983419,unaltered,enrich,88
pw,13.588637248546219,base,none,88
beale,NA,base,none,88
rating,18.289095946736982,base,none,88
composite,18.322262190125933,base,none,88
truth,15.783683303761123,base,none,88
pw,6.1401158021362114,storm,none,88
beale,NA,storm,none,88
rating,19.083204284569014,storm,none,88
composite,19.113513158265064,storm,none,88
truth,13.710154149383179,storm,none,88
pw,10.976521157354856,unaltered,none,88
beale,NA,unaltered,none,88
rating,16.163309846699416,unaltered,none,88
composite,16.164111872181046,unaltered,none,88
truth,13.52834343725826,unaltered,none,88
pw,13.640601347814403,base,chemostatic,88
beale,NA,base,chemostatic,88
rating,15.76433372936558,base,chemostatic,88
composite,15.705323984140001,base,chemostatic,88
truth,15.785178354854335,base,chemostatic,88
pw,6.163596124792884,storm,chemostatic,88
beale,NA,storm,chemostatic,88
rating,13.864804017891561,storm,chemostatic,88
composite,13.754242235488563,storm,chemostatic,88
truth,13.739892993060327,storm,chemostatic,88
pw,11.018496303545554,unaltered,chemostatic,88
beale,NA,unaltered,chemostatic,88
rating,13.538015929857956,unaltered,chemostatic,88
composite,13.477436997692012,unaltered,chemostatic,88
truth,13.531601968944337,unaltered,chemostatic,88
pw,14.730692885237715,base,dilution,89
beale,NA,base,dilution,89
rating,12.589002946777322,base,dilution,89
composite,12.703344666968464,base,dilution,89
truth,12.764405296522382,base,dilution,89
pw,28.971331504493687,storm,dilution,89
beale,NA,storm,dilution,89
rating,13.712527999651876,storm,dilution,89
composite,13.34848708869306,storm,dilution,89
truth,18.07525382474879,storm,dilution,89
pw,15.963125606122027,unaltered,dilution,89
beale,NA,unaltered,dilution,89
rating,12.700868502938263,unaltered,dilution,89
composite,12.72655928213964,unaltered,dilution,89
truth,14.441431325239327,unaltered,dilution,89
pw,6.564455669428316,base,enrich,89
beale,NA,base,enrich,89
rating,18.306116496530617,base,enrich,89
composite,18.417558251538917,base,enrich,89
truth,15.658369426588886,base,enrich,89
pw,1.2628674919315301,storm,enrich,89
beale,NA,storm,enrich,89
rating,72.99135477072825,storm,enrich,89
composite,73.59549630183871,storm,enrich,89
truth,80.24623049855406,storm,enrich,89
pw,4.019535467615337,unaltered,enrich,89
beale,NA,unaltered,enrich,89
rating,16.732981073954534,unaltered,enrich,89
composite,16.875022877222605,unaltered,enrich,89
truth,14.459301242812716,unaltered,enrich,89
pw,14.771966302684593,base,none,89
beale,NA,base,none,89
rating,15.00803580726591,base,none,89
composite,15.564436578220803,base,none,89
truth,16.172075505104658,base,none,89
pw,6.5255575097055285,storm,none,89
beale,NA,storm,none,89
rating,10.928430116697536,storm,none,89
composite,11.214793650547566,storm,none,89
truth,13.742316435007028,storm,none,89
pw,11.621605897410301,unaltered,none,89
beale,NA,unaltered,none,89
rating,12.282024835091493,unaltered,none,89
composite,12.73913716144837,unaltered,none,89
truth,13.537425257114283,unaltered,none,89
pw,14.215794075067398,base,chemostatic,89
beale,NA,base,chemostatic,89
rating,16.38387139794228,base,chemostatic,89
composite,16.486462414492443,base,chemostatic,89
truth,16.21363459720518,base,chemostatic,89
pw,6.279866869593693,storm,chemostatic,89
beale,NA,storm,chemostatic,89
rating,14.014757967361462,storm,chemostatic,89
composite,14.212331914720739,storm,chemostatic,89
truth,13.832923073415724,storm,chemostatic,89
pw,11.184046380416472,unaltered,chemostatic,89
beale,NA,unaltered,chemostatic,89
rating,13.71370795402685,unaltered,chemostatic,89
composite,13.822360880116467,unaltered,chemostatic,89
truth,13.58193156109375,unaltered,chemostatic,89
pw,14.421878702776805,base,dilution,90
beale,NA,base,dilution,90
rating,12.068424398353775,base,dilution,90
composite,11.986222940736683,base,dilution,90
truth,12.469311404880651,base,dilution,90
pw,27.779945509779495,storm,dilution,90
beale,NA,storm,dilution,90
rating,13.00872177535191,storm,dilution,90
composite,10.68556961925467,storm,dilution,90
truth,19.972625787831298,storm,dilution,90
pw,15.270671323046614,unaltered,dilution,90
beale,NA,unaltered,dilution,90
rating,12.086937494948074,unaltered,dilution,90
composite,11.909575049720889,unaltered,dilution,90
truth,13.79025750740361,unaltered,dilution,90
pw,6.08670589109711,base,enrich,90
beale,NA,base,enrich,90
rating,17.948481271075224,base,enrich,90
composite,18.319722527278564,base,enrich,90
truth,14.586885123769044,base,enrich,90
pw,1.2095479719683229,storm,enrich,90
beale,NA,storm,enrich,90
rating,71.98887569128159,storm,enrich,90
composite,72.66013631664178,storm,enrich,90
truth,77.00685036920466,storm,enrich,90
pw,3.8734682597321375,unaltered,enrich,90
beale,NA,unaltered,enrich,90
rating,16.581920113102996,unaltered,enrich,90
composite,16.829256749264104,unaltered,enrich,90
truth,13.957123357450033,unaltered,enrich,90
pw,13.628005309518528,base,none,90
beale,NA,base,none,90
rating,13.440989058614191,base,none,90
composite,13.751619530643445,base,none,90
truth,15.882392142615188,base,none,90
pw,6.10435255991285,storm,none,90
beale,NA,storm,none,90
rating,9.968720043450059,storm,none,90
composite,10.242660071137834,storm,none,90
truth,13.715014001798997,storm,none,90
pw,10.921693982103985,unaltered,none,90
beale,NA,unaltered,none,90
rating,11.188639125159586,unaltered,none,90
