method,estimate,flow,cq,runid
beale,NA,base,dilution,63
rating,11.829707925720994,base,dilution,63
composite,12.29203579616876,base,dilution,63
truth,12.561127557408861,base,dilution,63
pw,23.538378592561166,storm,dilution,63
beale,NA,storm,dilution,63
rating,13.839377053358028,storm,dilution,63
composite,12.344494392978174,storm,dilution,63
truth,17.602631719291065,storm,dilution,63
pw,13.928983955553715,unaltered,dilution,63
beale,NA,unaltered,dilution,63
rating,11.949193292877913,unaltered,dilution,63
composite,12.031027615514901,unaltered,dilution,63
truth,13.550709444575162,unaltered,dilution,63
pw,6.4420479103428425,base,enrich,63
beale,NA,base,enrich,63
rating,17.03063836208318,base,enrich,63
composite,16.86844420184086,base,enrich,63
truth,14.883438142432711,base,enrich,63
pw,0.9230078879230914,storm,enrich,63
beale,NA,storm,enrich,63
rating,45.93333463301571,storm,enrich,63
composite,46.253853838055115,storm,enrich,63
truth,76.80679190792323,storm,enrich,63
pw,3.564216594308751,unaltered,enrich,63
beale,NA,unaltered,enrich,63
rating,16.389102199585583,unaltered,enrich,63
composite,16.39127392350482,unaltered,enrich,63
truth,14.008408944052714,unaltered,enrich,63
pw,12.865023956118769,base,none,63
beale,NA,base,none,63
rating,13.92003189120124,base,none,63
composite,14.243773759825643,base,none,63
truth,15.975972501557102,base,none,63
pw,5.219971783590919,storm,none,63
beale,NA,storm,none,63
rating,12.49296667194647,storm,none,63
composite,11.834590480609272,storm,none,63
truth,13.738458218425869,storm,none,63
pw,9.86552597118442,unaltered,none,63
beale,NA,unaltered,none,63
rating,11.692932379201203,unaltered,none,63
composite,11.852146374411564,unaltered,none,63
truth,13.532246462570246,unaltered,none,63
pw,13.483087666354825,base,chemostatic,63
beale,NA,base,chemostatic,63
rating,16.77046402623493,base,chemostatic,63
composite,16.744918044990424,base,chemostatic,63
truth,15.994847483498917,base,chemostatic,63
pw,5.47075057256933,storm,chemostatic,63
beale,NA,storm,chemostatic,63
rating,15.368807456766262,storm,chemostatic,63
composite,15.431444397644029,storm,chemostatic,63
truth,13.747017980181091,storm,chemostatic,63
pw,10.339487279455467,unaltered,chemostatic,63
beale,NA,unaltered,chemostatic,63
rating,14.285618766315384,unaltered,chemostatic,63
composite,14.274078118567123,unaltered,chemostatic,63
truth,13.548734342622188,unaltered,chemostatic,63
pw,13.605162293791976,base,dilution,64
beale,NA,base,dilution,64
rating,11.284197078573118,base,dilution,64
composite,10.105241623878417,base,dilution,64
truth,12.345710058435152,base,dilution,64
pw,26.056836247488352,storm,dilution,64
beale,NA,storm,dilution,64
rating,13.07783820677276,storm,dilution,64
composite,11.115847971878658,storm,dilution,64
truth,17.309943092629442,storm,dilution,64
pw,14.31322412429048,unaltered,dilution,64
beale,NA,unaltered,dilution,64
rating,11.327469120406333,unaltered,dilution,64
composite,11.661721563309769,unaltered,dilution,64
truth,13.589476197225972,unaltered,dilution,64
pw,4.920045704786714,base,enrich,64
beale,NA,base,enrich,64
rating,11.082013025828813,base,enrich,64
composite,12.363665458491088,base,enrich,64
truth,14.064761456602806,base,enrich,64
pw,0.896022718610944,storm,enrich,64
beale,NA,storm,enrich,64
rating,31.213906546417814,storm,enrich,64
composite,31.599986489594794,storm,enrich,64
truth,74.64452098930116,storm,enrich,64
pw,3.3172935327451154,unaltered,enrich,64
beale,NA,unaltered,enrich,64
rating,12.225431529829127,unaltered,enrich,64
composite,12.29677607789326,unaltered,enrich,64
truth,13.717899118151418,unaltered,enrich,64
pw,14.67510187997611,base,none,64
beale,NA,base,none,64
rating,16.92541578080325,base,none,64
composite,17.637724129608653,base,none,64
truth,15.740655027419637,base,none,64
pw,6.147317949379456,storm,none,64
beale,NA,storm,none,64
rating,13.74388763748195,storm,none,64
composite,14.672198660453303,storm,none,64
truth,13.586243031892277,storm,none,64
pw,11.68557755286862,unaltered,none,64
beale,NA,unaltered,none,64
rating,14.497497961958297,unaltered,none,64
composite,15.146228903788735,unaltered,none,64
truth,13.505741332473338,unaltered,none,64
pw,13.055169486148081,base,chemostatic,64
beale,NA,base,chemostatic,64
rating,15.548959529195857,base,chemostatic,64
composite,15.405229647152375,base,chemostatic,64
truth,15.751808622346402,base,chemostatic,64
pw,5.468737346477606,storm,chemostatic,64
beale,NA,storm,chemostatic,64
rating,13.20398962163617,storm,chemostatic,64
composite,13.00807673268988,storm,chemostatic,64
truth,13.695093503395094,storm,chemostatic,64
pw,10.395648135457831,unaltered,chemostatic,64
beale,NA,unaltered,chemostatic,64
rating,13.252305046548814,unaltered,chemostatic,64
composite,13.119804098338909,unaltered,chemostatic,64
truth,13.524172485234935,unaltered,chemostatic,64
pw,14.781158675827797,base,dilution,65
beale,NA,base,dilution,65
rating,12.593357974165068,base,dilution,65
composite,13.829558608501264,base,dilution,65
truth,12.629862000832741,base,dilution,65
pw,26.391790419225327,storm,dilution,65
beale,NA,storm,dilution,65
rating,14.504947718094854,storm,dilution,65
composite,15.588312863325802,storm,dilution,65
truth,17.543954131207208,storm,dilution,65
pw,15.300143164074862,unaltered,dilution,65
beale,NA,unaltered,dilution,65
rating,12.536286532571902,unaltered,dilution,65
composite,13.27177241554564,unaltered,dilution,65
truth,13.695663592210051,unaltered,dilution,65
pw,5.595480418857784,base,enrich,65
beale,NA,base,enrich,65
rating,12.100166669492719,base,enrich,65
composite,12.089854238139385,base,enrich,65
truth,14.556191483633478,base,enrich,65
pw,0.8649910126817978,storm,enrich,65
beale,NA,storm,enrich,65
rating,29.030991643042796,storm,enrich,65
composite,29.333578433933162,storm,enrich,65
truth,77.81353279526991,storm,enrich,65
pw,3.323195304753991,unaltered,enrich,65
beale,NA,unaltered,enrich,65
rating,11.731715007175932,unaltered,enrich,65
composite,11.788305132835328,unaltered,enrich,65
truth,14.095375865750409,unaltered,enrich,65
pw,12.76997636117368,base,none,65
beale,NA,base,none,65
rating,16.996493889614744,base,none,65
composite,17.111831603499436,base,none,65
truth,16.029418626903453,base,none,65
pw,5.283172114771147,storm,none,65
beale,NA,storm,none,65
rating,18.40860015985953,storm,none,65
composite,18.490929904987397,storm,none,65
truth,13.860564950738835,storm,none,65
pw,10.01515310478697,unaltered,none,65
beale,NA,unaltered,none,65
rating,14.844001510992083,unaltered,none,65
composite,14.934682912391962,unaltered,none,65
truth,13.598348385503375,unaltered,none,65
pw,13.05375295442716,base,chemostatic,65
beale,NA,base,chemostatic,65
rating,16.17628711537613,base,chemostatic,65
composite,16.323182567392028,base,chemostatic,65
truth,15.984197471992207,base,chemostatic,65
pw,5.400575666813726,storm,chemostatic,65
beale,NA,storm,chemostatic,65
rating,14.11804424718815,storm,chemostatic,65
composite,14.398838702887936,storm,chemostatic,65
truth,13.756666085467819,storm,chemostatic,65
pw,10.237711545664718,unaltered,chemostatic,65
beale,NA,unaltered,chemostatic,65
rating,13.736436342594672,unaltered,chemostatic,65
composite,13.882284194878087,unaltered,chemostatic,65
truth,13.552014208145069,unaltered,chemostatic,65
pw,13.489973670605861,base,dilution,66
beale,NA,base,dilution,66
rating,11.846891499597712,base,dilution,66
composite,12.242910257748028,base,dilution,66
truth,12.476710290418536,base,dilution,66
pw,23.891479175594952,storm,dilution,66
beale,NA,storm,dilution,66
rating,13.921454700369239,storm,dilution,66
composite,10.575256241071264,storm,dilution,66
truth,17.14946847732496,storm,dilution,66
pw,13.992018279531143,unaltered,dilution,66
beale,NA,unaltered,dilution,66
rating,11.879120110980143,unaltered,dilution,66
composite,11.636241654780578,unaltered,dilution,66
truth,13.291240012064412,unaltered,dilution,66
pw,5.497964711341408,base,enrich,66
beale,NA,base,enrich,66
rating,13.515863936163177,base,enrich,66
composite,13.619094362232126,base,enrich,66
truth,14.47969062649774,base,enrich,66
pw,0.8693789171806365,storm,enrich,66
beale,NA,storm,enrich,66
rating,33.48185030024922,storm,enrich,66
composite,33.88720628924104,storm,enrich,66
truth,75.82069147351201,storm,enrich,66
pw,3.3153693143142107,unaltered,enrich,66
beale,NA,unaltered,enrich,66
rating,12.803424165250108,unaltered,enrich,66
composite,12.943832997658946,unaltered,enrich,66
truth,13.912533926387566,unaltered,enrich,66
pw,12.875699778940234,base,none,66
beale,NA,base,none,66
rating,18.516360480756425,base,none,66
composite,19.604814584355932,base,none,66
truth,15.928311264258403,base,none,66
pw,5.433528333218748,storm,none,66
beale,NA,storm,none,66
rating,18.01166137435098,storm,none,66
composite,19.442765180494682,storm,none,66
truth,13.823385678637305,storm,none,66
pw,10.326492925621942,unaltered,none,66
beale,NA,unaltered,none,66
rating,15.860899441709845,unaltered,none,66
composite,16.925746994616667,unaltered,none,66
truth,13.567023526204506,unaltered,none,66
pw,13.005935820378363,base,chemostatic,66
beale,NA,base,chemostatic,66
rating,15.843972132982074,base,chemostatic,66
composite,15.955333638934158,base,chemostatic,66
truth,15.91360845079288,base,chemostatic,66
pw,5.488487771020938,storm,chemostatic,66
beale,NA,storm,chemostatic,66
rating,13.433821560588195,storm,chemostatic,66
composite,13.510136324516665,storm,chemostatic,66
truth,13.7402630207665,storm,chemostatic,66
pw,10.430944068756823,unaltered,chemostatic,66
beale,NA,unaltered,chemostatic,66
rating,13.468613385866101,unaltered,chemostatic,66
composite,13.561509512092684,unaltered,chemostatic,66
truth,13.546066903349864,unaltered,chemostatic,66
pw,14.331994328178512,base,dilution,67
beale,NA,base,dilution,67
rating,12.549412680722783,base,dilution,67
composite,12.61383462224265,base,dilution,67
truth,12.329283847645078,base,dilution,67
pw,25.958442006165154,storm,dilution,67
beale,NA,storm,dilution,67
rating,14.556073391978831,storm,dilution,67
composite,12.676895670069632,storm,dilution,67
truth,17.55247041020293,storm,dilution,67
pw,15.002839008192042,unaltered,dilution,67
beale,NA,unaltered,dilution,67
rating,12.449251364911955,unaltered,dilution,67
composite,12.521301112336353,unaltered,dilution,67
truth,13.517216480280274,unaltered,dilution,67
pw,5.291715289559093,base,enrich,67
beale,NA,base,enrich,67
rating,10.738010716928725,base,enrich,67
composite,11.008222064281552,base,enrich,67
truth,13.85937433041129,base,enrich,67
pw,0.859680686246298,storm,enrich,67
beale,NA,storm,enrich,67
rating,26.6829164016905,storm,enrich,67
composite,27.033902651399828,storm,enrich,67
truth,75.70342630730066,storm,enrich,67
pw,3.386763474538226,unaltered,enrich,67
beale,NA,unaltered,enrich,67
rating,11.26960083577687,unaltered,enrich,67
composite,11.410725353843278,unaltered,enrich,67
truth,13.719348648360945,unaltered,enrich,67
pw,12.267552657473024,base,none,67
beale,NA,base,none,67
rating,19.17813930966458,base,none,67
composite,19.90455199947505,base,none,67
truth,15.648723623378597,base,none,67
pw,5.15831348235522,storm,none,67
beale,NA,storm,none,67
rating,19.637556661213264,storm,none,67
composite,21.28116327235034,storm,none,67
truth,13.620022252994849,storm,none,67
pw,9.786529913682394,unaltered,none,67
beale,NA,unaltered,none,67
rating,17.13351375104077,unaltered,none,67
composite,17.87276576165113,unaltered,none,67
truth,13.477608660775543,unaltered,none,67
pw,12.942374371578966,base,chemostatic,67
beale,NA,base,chemostatic,67
rating,14.963543027961281,base,chemostatic,67
composite,15.079649840836352,base,chemostatic,67
truth,15.701396528612559,base,chemostatic,67
pw,5.442065428913058,storm,chemostatic,67
beale,NA,storm,chemostatic,67
rating,12.352410935750388,storm,chemostatic,67
composite,12.424635111840566,storm,chemostatic,67
truth,13.75203671469344,storm,chemostatic,67
pw,10.324873874853589,unaltered,chemostatic,67
beale,NA,unaltered,chemostatic,67
rating,12.778422919567115,unaltered,chemostatic,67
composite,12.879206536203933,unaltered,chemostatic,67
truth,13.531975534250746,unaltered,chemostatic,67
pw,12.787309985891463,base,dilution,68
beale,NA,base,dilution,68
rating,10.968489868234624,base,dilution,68
composite,11.33054012344941,base,dilution,68
truth,12.322290239120372,base,dilution,68
pw,25.421558712423572,storm,dilution,68
beale,NA,storm,dilution,68
rating,13.83956746754474,storm,dilution,68
composite,12.670655625990495,storm,dilution,68
truth,17.510813167838556,storm,dilution,68
pw,14.609511348049228,unaltered,dilution,68
beale,NA,unaltered,dilution,68
rating,11.94572733689286,unaltered,dilution,68
composite,12.180306159239667,unaltered,dilution,68
truth,13.786716929131183,unaltered,dilution,68
pw,5.277950299576522,base,enrich,68
beale,NA,base,enrich,68
rating,12.716656780417702,base,enrich,68
composite,12.665449544616473,base,enrich,68
truth,13.739464758159075,base,enrich,68
pw,0.8367673219620205,storm,enrich,68
beale,NA,storm,enrich,68
rating,24.198478310272577,storm,enrich,68
composite,24.65706152445844,storm,enrich,68
truth,75.658769754003,storm,enrich,68
pw,3.2650584151391233,unaltered,enrich,68
beale,NA,unaltered,enrich,68
rating,10.565174941007843,unaltered,enrich,68
composite,10.731904673833917,unaltered,enrich,68
truth,13.717415846789056,unaltered,enrich,68
pw,13.612726228641817,base,none,68
beale,NA,base,none,68
rating,16.600792411966946,base,none,68
composite,17.43938066351565,base,none,68
truth,15.681074754277835,base,none,68
pw,5.775221086446228,storm,none,68
beale,NA,storm,none,68
rating,15.023370522673575,storm,none,68
composite,16.4788219749419,storm,none,68
truth,13.784821278380338,storm,none,68
pw,10.924450597040021,unaltered,none,68
beale,NA,unaltered,none,68
rating,14.135654581729199,unaltered,none,68
composite,14.965371148966872,unaltered,none,68
truth,13.53775491470778,unaltered,none,68
pw,12.80658018888935,base,chemostatic,68
beale,NA,base,chemostatic,68
rating,15.473186958604662,base,chemostatic,68
composite,15.447922029394888,base,chemostatic,68
truth,15.685207410704116,base,chemostatic,68
pw,5.4332123271913915,storm,chemostatic,68
beale,NA,storm,chemostatic,68
rating,13.569966483113308,storm,chemostatic,68
composite,13.46776394361717,storm,chemostatic,68
truth,13.789109218527846,storm,chemostatic,68
pw,10.277504317701386,unaltered,chemostatic,68
beale,NA,unaltered,chemostatic,68
rating,13.362924382398608,unaltered,chemostatic,68
composite,13.327295981010973,unaltered,chemostatic,68
truth,13.541556531112308,unaltered,chemostatic,68
pw,13.515587240631197,base,dilution,69
beale,NA,base,dilution,69
rating,12.433563180760427,base,dilution,69
composite,12.619667488355713,base,dilution,69
truth,12.443225897498722,base,dilution,69
pw,24.38106082167375,storm,dilution,69
beale,NA,storm,dilution,69
rating,14.457812180235,storm,dilution,69
composite,13.367774394606956,storm,dilution,69
truth,17.357595908523816,storm,dilution,69
pw,14.082505917055853,unaltered,dilution,69
beale,NA,unaltered,dilution,69
rating,12.209730623983791,unaltered,dilution,69
composite,12.579055591420852,unaltered,dilution,69
truth,13.459647239083626,unaltered,dilution,69
pw,4.7968510839781535,base,enrich,69
beale,NA,base,enrich,69
rating,14.047454884644157,base,enrich,69
composite,14.325560726277853,base,enrich,69
truth,14.375938224103377,base,enrich,69
pw,0.9439944506972814,storm,enrich,69
beale,NA,storm,enrich,69
rating,28.10359606129781,storm,enrich,69
composite,28.646814063557006,storm,enrich,69
truth,75.73907074463173,storm,enrich,69
pw,3.4607854182954405,unaltered,enrich,69
beale,NA,unaltered,enrich,69
rating,11.836563373894979,unaltered,enrich,69
composite,12.01845844290978,unaltered,enrich,69
truth,13.840028792792033,unaltered,enrich,69
pw,13.186763070112795,base,none,69
beale,NA,base,none,69
rating,13.691328499160988,base,none,69
composite,13.635260473150437,base,none,69
truth,15.901717410696751,base,none,69
pw,5.597866644178836,storm,none,69
beale,NA,storm,none,69
rating,10.504481316822487,storm,none,69
composite,10.174648512916633,storm,none,69
truth,13.760952458574025,storm,none,69
