method,estimate,flow,cq,runid
composite,12.362780859816203,base,dilution,79
truth,12.629435280377193,base,dilution,79
pw,33.85889717944605,storm,dilution,79
beale,NA,storm,dilution,79
rating,12.715701196705417,storm,dilution,79
composite,12.105120862883028,storm,dilution,79
truth,17.67421709130713,storm,dilution,79
pw,16.11425438618428,unaltered,dilution,79
beale,NA,unaltered,dilution,79
rating,12.105719201373658,unaltered,dilution,79
composite,12.253113241181584,unaltered,dilution,79
truth,13.971334844065735,unaltered,dilution,79
pw,5.751641668106686,base,enrich,79
beale,NA,base,enrich,79
rating,12.781763452276055,base,enrich,79
composite,12.78973896237964,base,enrich,79
truth,14.188995307325822,base,enrich,79
pw,1.4917722167311227,storm,enrich,79
beale,NA,storm,enrich,79
rating,61.131353203420566,storm,enrich,79
composite,61.25318217756008,storm,enrich,79
truth,76.43706260103224,storm,enrich,79
pw,3.911685110027504,unaltered,enrich,79
beale,NA,unaltered,enrich,79
rating,13.229205102071793,unaltered,enrich,79
composite,13.238296605707,unaltered,enrich,79
truth,14.02763221513986,unaltered,enrich,79
pw,13.908195150869645,base,none,79
beale,NA,base,none,79
rating,15.038692340594666,base,none,79
composite,15.691810552357538,base,none,79
truth,15.939580361048858,base,none,79
pw,7.098962727823041,storm,none,79
beale,NA,storm,none,79
rating,12.860804785475182,storm,none,79
composite,13.990157354755613,storm,none,79
truth,13.802996724485228,storm,none,79
pw,11.13496522306516,unaltered,none,79
beale,NA,unaltered,none,79
rating,12.749970917350154,unaltered,none,79
composite,13.361667809152031,unaltered,none,79
truth,13.541791526505252,unaltered,none,79
pw,14.088976383384338,base,chemostatic,79
beale,NA,base,chemostatic,79
rating,15.980386935556854,base,chemostatic,79
composite,15.956806652655501,base,chemostatic,79
truth,15.961613486082797,base,chemostatic,79
pw,7.191236327495064,storm,chemostatic,79
beale,NA,storm,chemostatic,79
rating,13.855954162208647,storm,chemostatic,79
composite,13.71949934127637,storm,chemostatic,79
truth,13.7931236976806,storm,chemostatic,79
pw,11.27969951210827,unaltered,chemostatic,79
beale,NA,unaltered,chemostatic,79
rating,13.582367725397312,unaltered,chemostatic,79
composite,13.54787300863627,unaltered,chemostatic,79
truth,13.555594735468953,unaltered,chemostatic,79
pw,16.19122671298153,base,dilution,80
beale,NA,base,dilution,80
rating,12.700941415035766,base,dilution,80
composite,12.946360609880777,base,dilution,80
truth,12.50364545722284,base,dilution,80
pw,35.99600139853052,storm,dilution,80
beale,NA,storm,dilution,80
rating,12.916302916236454,storm,dilution,80
composite,12.345534292397446,storm,dilution,80
truth,17.75818720913727,storm,dilution,80
pw,16.680634271500782,unaltered,dilution,80
beale,NA,unaltered,dilution,80
rating,12.19734779781369,unaltered,dilution,80
composite,12.325409621476894,unaltered,dilution,80
truth,13.768719840164104,unaltered,dilution,80
pw,6.0648612351496665,base,enrich,80
beale,NA,base,enrich,80
rating,12.498827170678696,base,enrich,80
composite,12.762135225360993,base,enrich,80
truth,14.406814078813506,base,enrich,80
pw,1.4541750141194862,storm,enrich,80
beale,NA,storm,enrich,80
rating,58.71607809716564,storm,enrich,80
composite,58.74238954733167,storm,enrich,80
truth,75.81787353246118,storm,enrich,80
pw,3.8641573070119146,unaltered,enrich,80
beale,NA,unaltered,enrich,80
rating,13.389224185070505,unaltered,enrich,80
composite,13.275524303682053,unaltered,enrich,80
truth,13.913568576626332,unaltered,enrich,80
pw,13.18718184469448,base,none,80
beale,NA,base,none,80
rating,14.356984757780177,base,none,80
composite,14.619436199056882,base,none,80
truth,15.89207962065358,base,none,80
pw,6.748272475594989,storm,none,80
beale,NA,storm,none,80
rating,12.139361698496979,storm,none,80
composite,11.920769238709147,storm,none,80
truth,13.768699824771113,storm,none,80
pw,10.654588974641921,unaltered,none,80
beale,NA,unaltered,none,80
rating,12.219308255455749,unaltered,none,80
composite,12.381829901185657,unaltered,none,80
truth,13.544816005743296,unaltered,none,80
pw,13.938690858746185,base,chemostatic,80
beale,NA,base,chemostatic,80
rating,15.779450294870584,base,chemostatic,80
composite,15.903745209283711,base,chemostatic,80
truth,15.898655847153089,base,chemostatic,80
pw,7.132841950287339,storm,chemostatic,80
beale,NA,storm,chemostatic,80
rating,13.512940669739182,storm,chemostatic,80
composite,13.777026704209817,storm,chemostatic,80
truth,13.723841232139588,storm,chemostatic,80
pw,11.261770990462892,unaltered,chemostatic,80
beale,NA,unaltered,chemostatic,80
rating,13.429927097339927,unaltered,chemostatic,80
composite,13.557237245112113,unaltered,chemostatic,80
truth,13.54717816338209,unaltered,chemostatic,80
pw,14.997954694070806,base,dilution,81
beale,NA,base,dilution,81
rating,12.282693902444683,base,dilution,81
composite,12.33320587865187,base,dilution,81
truth,12.421733200053808,base,dilution,81
pw,35.66595533966188,storm,dilution,81
beale,NA,storm,dilution,81
rating,12.978747053505346,storm,dilution,81
composite,11.806908424954974,storm,dilution,81
truth,17.526049733130442,storm,dilution,81
pw,16.82328584095475,unaltered,dilution,81
beale,NA,unaltered,dilution,81
rating,12.3362585550621,unaltered,dilution,81
composite,12.395649421153356,unaltered,dilution,81
truth,13.511485258482812,unaltered,dilution,81
pw,5.573104530708424,base,enrich,81
beale,NA,base,enrich,81
rating,15.061330669476883,base,enrich,81
composite,14.927730667258949,base,enrich,81
truth,14.199633679040565,base,enrich,81
pw,1.5250357025307015,storm,enrich,81
beale,NA,storm,enrich,81
rating,65.87105724160728,storm,enrich,81
composite,65.68949646106667,storm,enrich,81
truth,76.56351630174652,storm,enrich,81
pw,4.042698611397772,unaltered,enrich,81
beale,NA,unaltered,enrich,81
rating,14.615926830177564,unaltered,enrich,81
composite,14.404975468645503,unaltered,enrich,81
truth,13.88348792742071,unaltered,enrich,81
pw,13.839731171579418,base,none,81
beale,NA,base,none,81
rating,14.982059304811443,base,none,81
composite,15.765616037497448,base,none,81
truth,15.774706190493843,base,none,81
pw,7.163993326941785,storm,none,81
beale,NA,storm,none,81
rating,12.627015032203753,storm,none,81
composite,13.73124677822662,storm,none,81
truth,13.697391946748867,storm,none,81
pw,11.315853359467587,unaltered,none,81
beale,NA,unaltered,none,81
rating,12.81486092768227,unaltered,none,81
composite,13.518380821313846,unaltered,none,81
truth,13.531752719924071,unaltered,none,81
pw,13.861365108985025,base,chemostatic,81
beale,NA,base,chemostatic,81
rating,15.867110303292359,base,chemostatic,81
composite,15.824807672769563,base,chemostatic,81
truth,15.789609613495086,base,chemostatic,81
pw,7.175191910302098,storm,chemostatic,81
beale,NA,storm,chemostatic,81
rating,13.886923084910446,storm,chemostatic,81
composite,13.749009854443276,storm,chemostatic,81
truth,13.771667248994383,storm,chemostatic,81
pw,11.333542031323619,unaltered,chemostatic,81
beale,NA,unaltered,chemostatic,81
rating,13.621651622949795,unaltered,chemostatic,81
composite,13.568882806003193,unaltered,chemostatic,81
truth,13.549448287477556,unaltered,chemostatic,81
pw,15.074801503162302,base,dilution,82
beale,NA,base,dilution,82
rating,12.160766169678027,base,dilution,82
composite,12.274820297798403,base,dilution,82
truth,12.586206726967328,base,dilution,82
pw,35.58993894382077,storm,dilution,82
beale,NA,storm,dilution,82
rating,12.897898624329926,storm,dilution,82
composite,12.364327242759776,storm,dilution,82
truth,18.129898668704783,storm,dilution,82
pw,16.651287046963322,unaltered,dilution,82
beale,NA,unaltered,dilution,82
rating,12.31540685588339,unaltered,dilution,82
composite,12.416857239749554,unaltered,dilution,82
truth,13.723623786842817,unaltered,dilution,82
pw,6.384639630642449,base,enrich,82
beale,NA,base,enrich,82
rating,16.36751716574012,base,enrich,82
composite,16.40272409757933,base,enrich,82
truth,15.507500243110089,base,enrich,82
pw,1.625678526464771,storm,enrich,82
beale,NA,storm,enrich,82
rating,72.87723771785814,storm,enrich,82
composite,73.07053486538135,storm,enrich,82
truth,78.2290161902996,storm,enrich,82
pw,4.131296036160226,unaltered,enrich,82
beale,NA,unaltered,enrich,82
rating,15.24949487860543,unaltered,enrich,82
composite,15.258229612137233,unaltered,enrich,82
truth,14.149893278429646,unaltered,enrich,82
pw,14.702924409212939,base,none,82
beale,NA,base,none,82
rating,15.225258464094491,base,none,82
composite,16.28248525916129,base,none,82
truth,16.174858549328768,base,none,82
pw,7.4820019380194145,storm,none,82
beale,NA,storm,none,82
rating,12.155653146046287,storm,none,82
composite,13.401071181378699,storm,none,82
truth,13.888760277180285,storm,none,82
pw,11.793188250777336,unaltered,none,82
beale,NA,unaltered,none,82
rating,12.637952911182708,unaltered,none,82
composite,13.56725593277132,unaltered,none,82
truth,13.602781666014584,unaltered,none,82
pw,14.204757311955431,base,chemostatic,82
beale,NA,base,chemostatic,82
rating,16.411828118755988,base,chemostatic,82
composite,16.450301212029395,base,chemostatic,82
truth,16.145699298746365,base,chemostatic,82
pw,7.228495418948784,storm,chemostatic,82
beale,NA,storm,chemostatic,82
rating,14.20398234815052,storm,chemostatic,82
composite,14.290908519676565,storm,chemostatic,82
truth,13.81551344443643,storm,chemostatic,82
pw,11.393609351043636,unaltered,chemostatic,82
beale,NA,unaltered,chemostatic,82
rating,13.816969965569823,unaltered,chemostatic,82
composite,13.852971642535975,unaltered,chemostatic,82
truth,13.573285238595156,unaltered,chemostatic,82
pw,14.238826342004014,base,dilution,83
beale,NA,base,dilution,83
rating,11.57795762635886,base,dilution,83
composite,11.473926669314944,base,dilution,83
truth,12.282817460060462,base,dilution,83
pw,35.100992736779986,storm,dilution,83
beale,NA,storm,dilution,83
rating,12.600187679092702,storm,dilution,83
composite,10.717266670022264,storm,dilution,83
truth,17.29157675916394,storm,dilution,83
pw,16.322652632342486,unaltered,dilution,83
beale,NA,unaltered,dilution,83
rating,11.95867652723933,unaltered,dilution,83
composite,11.87676675601776,unaltered,dilution,83
truth,13.652068246694304,unaltered,dilution,83
pw,5.6847983562006,base,enrich,83
beale,NA,base,enrich,83
rating,13.26593418190009,base,enrich,83
composite,13.409478201644774,base,enrich,83
truth,13.641210662734936,base,enrich,83
pw,1.465838892102796,storm,enrich,83
beale,NA,storm,enrich,83
rating,57.137688400379254,storm,enrich,83
composite,57.387698009913564,storm,enrich,83
truth,75.0093940082692,storm,enrich,83
pw,3.799302979085093,unaltered,enrich,83
beale,NA,unaltered,enrich,83
rating,12.860155094949768,unaltered,enrich,83
composite,12.884967868044212,unaltered,enrich,83
truth,13.653303446074789,unaltered,enrich,83
pw,13.71549305103697,base,none,83
beale,NA,base,none,83
rating,14.865963800901518,base,none,83
composite,15.34374078232454,base,none,83
truth,15.645241271876412,base,none,83
pw,7.097826724006375,storm,none,83
beale,NA,storm,none,83
rating,13.607555790566444,storm,none,83
composite,14.037060572528823,storm,none,83
truth,13.75645699567082,storm,none,83
pw,11.153869402164704,unaltered,none,83
beale,NA,unaltered,none,83
rating,12.944256051044865,unaltered,none,83
composite,13.330533103290623,unaltered,none,83
truth,13.543437779211333,unaltered,none,83
pw,13.806026352588889,base,chemostatic,83
beale,NA,base,chemostatic,83
rating,15.58348783325877,base,chemostatic,83
composite,15.644171981069,base,chemostatic,83
truth,15.61596269858308,base,chemostatic,83
pw,7.144678097469696,storm,chemostatic,83
beale,NA,storm,chemostatic,83
rating,13.709890452007288,storm,chemostatic,83
composite,13.865768111139461,storm,chemostatic,83
truth,13.71322779872946,storm,chemostatic,83
pw,11.227493924323646,unaltered,chemostatic,83
beale,NA,unaltered,chemostatic,83
rating,13.488652850969682,unaltered,chemostatic,83
composite,13.555598141905925,unaltered,chemostatic,83
truth,13.514074474108734,unaltered,chemostatic,83
pw,15.124035234714414,base,dilution,84
beale,NA,base,dilution,84
rating,12.013814360436966,base,dilution,84
composite,12.055267548786585,base,dilution,84
truth,12.533265380061339,base,dilution,84
pw,35.09678591930251,storm,dilution,84
beale,NA,storm,dilution,84
rating,12.771312256834156,storm,dilution,84
composite,11.772684481017409,storm,dilution,84
truth,17.40882791758043,storm,dilution,84
pw,16.50712870006436,unaltered,dilution,84
beale,NA,unaltered,dilution,84
rating,12.204595167378063,unaltered,dilution,84
composite,12.223688654208079,unaltered,dilution,84
truth,13.718563705200957,unaltered,dilution,84
pw,6.148711245518201,base,enrich,84
beale,NA,base,enrich,84
rating,14.663055447007654,base,enrich,84
composite,14.716509368025957,base,enrich,84
truth,14.335845783326286,base,enrich,84
pw,1.554664541550264,storm,enrich,84
beale,NA,storm,enrich,84
rating,69.88907454598967,storm,enrich,84
composite,70.13469534179521,storm,enrich,84
truth,76.69969064086074,storm,enrich,84
pw,3.9293484258450455,unaltered,enrich,84
beale,NA,unaltered,enrich,84
rating,14.599892683362638,unaltered,enrich,84
composite,14.657111189678535,unaltered,enrich,84
truth,13.928549120150922,unaltered,enrich,84
pw,13.241983371173626,base,none,84
beale,NA,base,none,84
rating,14.69816561407621,base,none,84
composite,14.98538038446053,base,none,84
truth,15.953585923904495,base,none,84
pw,6.7982295289542165,storm,none,84
beale,NA,storm,none,84
rating,12.681066115929914,storm,none,84
composite,12.661462183803023,storm,none,84
truth,13.757549805931589,storm,none,84
pw,10.689743031067279,unaltered,none,84
beale,NA,unaltered,none,84
rating,12.497372061302515,unaltered,none,84
composite,12.718352257730935,unaltered,none,84
truth,13.559344976184779,unaltered,none,84
pw,13.989229185003907,base,chemostatic,84
beale,NA,base,chemostatic,84
rating,15.738043424699319,base,chemostatic,84
composite,15.761756792535403,base,chemostatic,84
truth,15.935058023187286,base,chemostatic,84
pw,7.181853976635292,storm,chemostatic,84
beale,NA,storm,chemostatic,84
rating,13.418361022505382,storm,chemostatic,84
composite,13.40325457282207,storm,chemostatic,84
truth,13.798163993641925,storm,chemostatic,84
pw,11.292965789092722,unaltered,chemostatic,84
beale,NA,unaltered,chemostatic,84
rating,13.34476485448823,unaltered,chemostatic,84
composite,13.36328500966088,unaltered,chemostatic,84
truth,13.547844545547365,unaltered,chemostatic,84
pw,15.114593861842131,base,dilution,85
beale,NA,base,dilution,85
rating,11.932204272370441,base,dilution,85
composite,11.93215412476186,base,dilution,85
truth,12.51839231887014,base,dilution,85
pw,34.510471901284184,storm,dilution,85
beale,NA,storm,dilution,85
rating,12.545852321393363,storm,dilution,85
composite,12.103080981579518,storm,dilution,85
truth,17.74981540994968,storm,dilution,85
pw,16.325857944160504,unaltered,dilution,85
beale,NA,unaltered,dilution,85
rating,11.998988358059119,unaltered,dilution,85
composite,12.0741695176832,unaltered,dilution,85
truth,13.776903365645266,unaltered,dilution,85
pw,6.456047938880725,base,enrich,85
beale,NA,base,enrich,85
rating,15.106943615888513,base,enrich,85
composite,15.120612591258539,base,enrich,85
truth,14.638998740517568,base,enrich,85
pw,1.577160351507274,storm,enrich,85
beale,NA,storm,enrich,85
rating,70.26259479431695,storm,enrich,85
composite,70.3477813320308,storm,enrich,85
truth,77.01407123522529,storm,enrich,85
pw,4.010223969114931,unaltered,enrich,85
beale,NA,unaltered,enrich,85
rating,14.692903868624304,unaltered,enrich,85
composite,14.624195739060207,unaltered,enrich,85
truth,13.999090716183975,unaltered,enrich,85
pw,14.180847614513576,base,none,85
beale,NA,base,none,85
rating,15.342767208325956,base,none,85
composite,15.644461548916235,base,none,85
truth,15.942927155684274,base,none,85
pw,7.291792559602353,storm,none,85
beale,NA,storm,none,85
rating,13.122999384588395,storm,none,85
composite,13.727125639102114,storm,none,85
truth,13.853681322504768,storm,none,85
pw,11.463860515183432,unaltered,none,85
beale,NA,unaltered,none,85
rating,13.04084258167009,unaltered,none,85
composite,13.310924715401072,unaltered,none,85
truth,13.554314736554492,unaltered,none,85
pw,13.87918215168455,base,chemostatic,85
beale,NA,base,chemostatic,85
rating,15.767204245431868,base,chemostatic,85
composite,15.839519057803567,base,chemostatic,85
truth,15.95652675100288,base,chemostatic,85
pw,7.136676163379718,storm,chemostatic,85
beale,NA,storm,chemostatic,85
rating,13.587225679254361,storm,chemostatic,85
composite,13.681808953943449,storm,chemostatic,85
truth,13.7949693532112,storm,chemostatic,85
pw,11.219992808391293,unaltered,chemostatic,85
beale,NA,unaltered,chemostatic,85
rating,13.389930814606164,unaltered,chemostatic,85
composite,13.455455610377118,unaltered,chemostatic,85
truth,13.559193539517052,unaltered,chemostatic,85
pw,14.180157946963023,base,dilution,86
beale,NA,base,dilution,86
rating,11.549619226665246,base,dilution,86
composite,11.780960277460714,base,dilution,86
truth,12.204796235169622,base,dilution,86
pw,33.50979113090394,storm,dilution,86
beale,NA,storm,dilution,86
rating,12.418275596228039,storm,dilution,86
composite,12.476805250844409,storm,dilution,86
truth,17.48752548652225,storm,dilution,86
pw,15.760768000805268,unaltered,dilution,86
beale,NA,unaltered,dilution,86
rating,11.795316278945688,unaltered,dilution,86
composite,11.903147403060837,unaltered,dilution,86
truth,13.479404019119933,unaltered,dilution,86
pw,6.85580895177221,base,enrich,86
beale,NA,base,enrich,86
rating,12.966940657701077,base,enrich,86
composite,13.046489995193015,base,enrich,86
truth,13.926279688799031,base,enrich,86
pw,1.5427223534178538,storm,enrich,86
beale,NA,storm,enrich,86
rating,56.97353004983093,storm,enrich,86
composite,57.16714396041727,storm,enrich,86
truth,75.48301153292377,storm,enrich,86
pw,3.9419575460008676,unaltered,enrich,86
beale,NA,unaltered,enrich,86
rating,12.622985156185841,unaltered,enrich,86
composite,12.627604457557148,unaltered,enrich,86
truth,13.686401844196768,unaltered,enrich,86
pw,13.702927882693027,base,none,86
beale,NA,base,none,86
rating,14.739972351799288,base,none,86
composite,15.24000745885373,base,none,86
truth,15.643574911693161,base,none,86
pw,7.166519486866769,storm,none,86
beale,NA,storm,none,86
rating,12.569807773386279,storm,none,86
composite,12.781908203089097,storm,none,86
truth,13.781067040095037,storm,none,86
pw,11.296658460973175,unaltered,none,86
beale,NA,unaltered,none,86
rating,12.709884647252746,unaltered,none,86
composite,13.128066610070576,unaltered,none,86
truth,13.544039322502245,unaltered,none,86
pw,13.691554538001842,base,chemostatic,86
beale,NA,base,chemostatic,86
rating,15.398812909490875,base,chemostatic,86
composite,15.39175826009767,base,chemostatic,86
truth,15.623646466330776,base,chemostatic,86
pw,7.16057132038308,storm,chemostatic,86
beale,NA,storm,chemostatic,86
rating,13.226960451332355,storm,chemostatic,86
composite,13.218926259736369,storm,chemostatic,86
truth,13.725591247721303,storm,chemostatic,86
pw,11.287282304896522,unaltered,chemostatic,86
beale,NA,unaltered,chemostatic,86
rating,13.28368391052138,unaltered,chemostatic,86
composite,13.277997302847039,unaltered,chemostatic,86
truth,13.524911581923025,unaltered,chemostatic,86
pw,14.294334276558862,base,dilution,87
beale,NA,base,dilution,87
rating,12.228386807554855,base,dilution,87
composite,12.140798161559786,base,dilution,87
truth,12.48762725750566,base,dilution,87
pw,34.87009194420678,storm,dilution,87
beale,NA,storm,dilution,87
rating,12.746947414507398,storm,dilution,87
composite,11.21860041119873,storm,dilution,87
truth,17.477776583355766,storm,dilution,87
pw,16.44860951144226,unaltered,dilution,87
beale,NA,unaltered,dilution,87
rating,12.156860691389577,unaltered,dilution,87
composite,12.151581795105551,unaltered,dilution,87
truth,13.431924506898442,unaltered,dilution,87
pw,4.897858955494584,base,enrich,87
beale,NA,base,enrich,87
rating,14.81255861347997,base,enrich,87
composite,14.930669846646909,base,enrich,87
truth,14.298480619777486,base,enrich,87
pw,1.5516733736746546,storm,enrich,87
beale,NA,storm,enrich,87
rating,61.96971493890866,storm,enrich,87
composite,62.08948268641746,storm,enrich,87
truth,74.38301138020847,storm,enrich,87
pw,4.032126832864792,unaltered,enrich,87
beale,NA,unaltered,enrich,87
rating,13.713676649869441,unaltered,enrich,87
composite,13.675297214143692,unaltered,enrich,87
truth,13.800828381410843,unaltered,enrich,87
pw,13.958766361403118,base,none,87
beale,NA,base,none,87
rating,15.460069553464036,base,none,87
composite,15.907273953816341,base,none,87
truth,15.896964308776237,base,none,87
pw,7.215916840814051,storm,none,87
beale,NA,storm,none,87
rating,13.394809437411155,storm,none,87
composite,13.990951414422888,storm,none,87
truth,13.862677887414636,storm,none,87
pw,11.327809442598223,unaltered,none,87
beale,NA,unaltered,none,87
rating,13.182363831354108,unaltered,none,87
composite,13.579275887751823,unaltered,none,87
truth,13.553902267917191,unaltered,none,87
pw,13.742804106967414,base,chemostatic,87
beale,NA,base,chemostatic,87
rating,15.622313432828967,base,chemostatic,87
composite,15.647402871358505,base,chemostatic,87
truth,15.883189230501014,base,chemostatic,87
pw,7.104276196618463,storm,chemostatic,87
beale,NA,storm,chemostatic,87
rating,13.367152364710483,storm,chemostatic,87
composite,13.4660744593402,storm,chemostatic,87
truth,13.76179134802307,storm,chemostatic,87
pw,11.152551887474589,unaltered,chemostatic,87
beale,NA,unaltered,chemostatic,87
rating,13.280631477410504,unaltered,chemostatic,87
composite,13.312899521899878,unaltered,chemostatic,87
truth,13.533874255975702,unaltered,chemostatic,87
pw,14.450618723848825,base,dilution,88
beale,NA,base,dilution,88
rating,11.678832752329585,base,dilution,88
composite,11.978031112783915,base,dilution,88
truth,12.233084324322343,base,dilution,88
pw,33.70706768201006,storm,dilution,88
beale,NA,storm,dilution,88
rating,12.174681437204423,storm,dilution,88
composite,12.159587594766267,storm,dilution,88
truth,17.216593042623,storm,dilution,88
pw,15.901028527649682,unaltered,dilution,88
beale,NA,unaltered,dilution,88
rating,11.659225146081729,unaltered,dilution,88
composite,11.886186516737862,unaltered,dilution,88
truth,13.545514548419462,unaltered,dilution,88
pw,4.774113060630612,base,enrich,88
beale,NA,base,enrich,88
rating,12.211238936077445,base,enrich,88
composite,12.08897270760094,base,enrich,88
truth,13.568628548005204,base,enrich,88
pw,1.409331401447423,storm,enrich,88
beale,NA,storm,enrich,88
rating,50.79153095982367,storm,enrich,88
composite,50.94721199835379,storm,enrich,88
truth,74.55836622795283,storm,enrich,88
pw,3.727923638536119,unaltered,enrich,88
beale,NA,unaltered,enrich,88
rating,11.460141373945358,unaltered,enrich,88
composite,11.461801227342292,unaltered,enrich,88
truth,13.614630889748192,unaltered,enrich,88
pw,13.822772997671741,base,none,88
beale,NA,base,none,88
rating,14.56485733446312,base,none,88
composite,14.893057884531645,base,none,88
truth,15.539445818678272,base,none,88
pw,7.211132083042788,storm,none,88
beale,NA,storm,none,88
rating,11.886113378722975,storm,none,88
composite,11.87942846557395,storm,none,88
truth,13.662004426968545,storm,none,88
pw,11.36552379562806,unaltered,none,88
beale,NA,unaltered,none,88
rating,12.554447597146657,unaltered,none,88
composite,12.802710172120456,unaltered,none,88
truth,13.49855709641116,unaltered,none,88
pw,13.739187049059844,base,chemostatic,88
beale,NA,base,chemostatic,88
rating,15.29594054446903,base,chemostatic,88
composite,15.314856823542577,base,chemostatic,88
truth,15.561199613615264,base,chemostatic,88
pw,7.167526554989311,storm,chemostatic,88
beale,NA,storm,chemostatic,88
rating,13.153320767998853,storm,chemostatic,88
composite,13.161330932646194,storm,chemostatic,88
truth,13.733765991270591,storm,chemostatic,88
pw,11.296796768996812,unaltered,chemostatic,88
beale,NA,unaltered,chemostatic,88
rating,13.241078081705037,unaltered,chemostatic,88
composite,13.256796102743252,unaltered,chemostatic,88
truth,13.523449595744665,unaltered,chemostatic,88
pw,14.528147199142122,base,dilution,89
beale,NA,base,dilution,89
rating,11.879749701840796,base,dilution,89
composite,11.97884506829532,base,dilution,89
truth,12.362584465639632,base,dilution,89
pw,33.951085074796104,storm,dilution,89
beale,NA,storm,dilution,89
rating,12.867733915825811,storm,dilution,89
composite,12.734559693138742,storm,dilution,89
truth,18.695271985687242,storm,dilution,89
pw,16.23655260352647,unaltered,dilution,89
beale,NA,unaltered,dilution,89
rating,12.295656182847942,unaltered,dilution,89
composite,12.47038909115348,unaltered,dilution,89
truth,13.707869969570742,unaltered,dilution,89
pw,6.359870872658656,base,enrich,89
beale,NA,base,enrich,89
rating,15.07609448872677,base,enrich,89
composite,15.067396850705315,base,enrich,89
truth,14.122970155516661,base,enrich,89
pw,1.5674001875603185,storm,enrich,89
beale,NA,storm,enrich,89
rating,67.58326063960862,storm,enrich,89
composite,67.81177514803773,storm,enrich,89
truth,75.42051157410913,storm,enrich,89
pw,3.9379478916529176,unaltered,enrich,89
beale,NA,unaltered,enrich,89
rating,14.282581452161638,unaltered,enrich,89
composite,14.3253557527976,unaltered,enrich,89
truth,13.77803890837078,unaltered,enrich,89
pw,14.316237685880761,base,none,89
beale,NA,base,none,89
rating,15.851324243692403,base,none,89
composite,16.535859889674033,base,none,89
truth,15.73558053098146,base,none,89
pw,7.388895433618442,storm,none,89
beale,NA,storm,none,89
rating,13.821709638089153,storm,none,89
composite,14.91169774570783,storm,none,89
truth,13.610542395221941,storm,none,89
pw,11.669015887496656,unaltered,none,89
beale,NA,unaltered,none,89
rating,13.658175608030714,unaltered,none,89
composite,14.296036083617748,unaltered,none,89
truth,13.499136718374203,unaltered,none,89
pw,13.832751922303352,base,chemostatic,89
beale,NA,base,chemostatic,89
rating,15.785568571477596,base,chemostatic,89
composite,15.835230456371594,base,chemostatic,89
truth,15.748337675774604,base,chemostatic,89
pw,7.139358800523849,storm,chemostatic,89
beale,NA,storm,chemostatic,89
rating,13.917526287873944,storm,chemostatic,89
composite,14.042106772324093,storm,chemostatic,89
truth,13.687614459678358,storm,chemostatic,89
pw,11.274931688815927,unaltered,chemostatic,89
beale,NA,unaltered,chemostatic,89
rating,13.577906487643148,unaltered,chemostatic,89
composite,13.623753155530354,unaltered,chemostatic,89
truth,13.518387224943101,unaltered,chemostatic,89
pw,14.90768207912495,base,dilution,90
beale,NA,base,dilution,90
rating,12.040323317176677,base,dilution,90
composite,12.411727846604753,base,dilution,90
truth,12.459326856325639,base,dilution,90
pw,34.832824767129964,storm,dilution,90
beale,NA,storm,dilution,90
rating,12.77439191129374,storm,dilution,90
composite,12.14007650679206,storm,dilution,90
truth,17.178986150157698,storm,dilution,90
pw,16.48243159484306,unaltered,dilution,90
beale,NA,unaltered,dilution,90
rating,12.202048572970533,unaltered,dilution,90
composite,12.280766498111651,unaltered,dilution,90
truth,13.202976954519439,unaltered,dilution,90
pw,6.338407885327718,base,enrich,90
beale,NA,base,enrich,90
rating,13.646198770946173,base,enrich,90
composite,13.850777667308337,base,enrich,90
truth,14.439020146868076,base,enrich,90
pw,1.540278392354275,storm,enrich,90
beale,NA,storm,enrich,90
rating,61.87950826858615,storm,enrich,90
composite,62.24678727646284,storm,enrich,90
truth,77.40438382528802,storm,enrich,90
pw,3.9281195979902734,unaltered,enrich,90
beale,NA,unaltered,enrich,90
rating,13.358478602392488,unaltered,enrich,90
composite,13.489008281745985,unaltered,enrich,90
truth,13.984605419417699,unaltered,enrich,90
pw,13.816020775590312,base,none,90
beale,NA,base,none,90
rating,15.41776769987691,base,none,90
composite,15.754014849222818,base,none,90
truth,15.862305938445436,base,none,90
pw,7.128337289352809,storm,none,90
beale,NA,storm,none,90
rating,13.820883840108936,storm,none,90
composite,13.796289378622944,storm,none,90
truth,13.762656018939348,storm,none,90
pw,11.185949125873588,unaltered,none,90
beale,NA,unaltered,none,90
rating,13.205134452130586,unaltered,none,90
composite,13.45407186888995,unaltered,none,90
truth,13.521983903525832,unaltered,none,90
pw,14.059278660134467,base,chemostatic,90
beale,NA,base,chemostatic,90
rating,15.978801293599181,base,chemostatic,90
composite,16.015671491531258,base,chemostatic,90
truth,15.902576716469527,base,chemostatic,90
pw,7.253845514730467,storm,chemostatic,90
beale,NA,storm,chemostatic,90
rating,13.867225273635501,storm,chemostatic,90
composite,13.964678315876936,storm,chemostatic,90
truth,13.852618660138464,storm,chemostatic,90
pw,11.382899489887665,unaltered,chemostatic,90
beale,NA,unaltered,chemostatic,90
rating,13.623023718315123,unaltered,chemostatic,90
composite,13.65969717614449,unaltered,chemostatic,90
truth,13.566231235469955,unaltered,chemostatic,90
pw,14.539204955998418,base,dilution,91
beale,NA,base,dilution,91
rating,11.731824445921804,base,dilution,91
composite,11.816794022779394,base,dilution,91
truth,12.487415316968587,base,dilution,91
